date,product_id,sales,category,region,price,discount,rating,views,clicks,cost_price
2070-02-09,P002,111,B,West,70.47,20.0,3,3287,35,50.47
2070-02-10,P019,86,D,East,59.83,12.59,3,4300,336,47.239999999999995
2070-02-11,P012,102,D,South,89.0,48.54,2,2346,225,40.46
2070-02-12,P003,105,E,North,39.69,11.15,1,4645,263,28.54
2070-02-13,P019,105,D,South,53.03,12.49,2,4352,483,40.54
2070-02-14,P003,98,A,East,78.28,9.14,5,2383,269,69.14
2070-02-15,P019,104,D,South,74.5,17.55,2,4615,481,56.95
2070-02-16,P019,106,B,South,60.62,25.46,3,2723,55,35.16
2070-02-17,P007,109,C,South,34.49,5.79,1,3975,72,28.700000000000003
2070-02-18,P014,119,B,North,36.48,7.95,5,1358,170,28.529999999999998
2070-02-19,P004,104,D,North,76.71,17.41,5,1729,292,59.3
2070-02-20,P006,102,A,South,10.52,1.43,3,3246,425,9.09
2070-02-21,P014,92,B,North,68.75,33.13,3,190,458,35.62
2070-02-22,P008,106,C,South,32.34,13.35,3,3689,365,18.990000000000002
2070-02-23,P018,108,B,South,70.57,5.7,1,3956,482,64.86999999999999
2070-02-24,P015,99,E,South,26.82,8.15,5,4308,261,18.67
2070-02-25,P019,107,A,West,43.88,7.67,1,1232,87,36.21
2070-02-26,P018,98,D,West,77.84,46.78,4,2253,46,31.060000000000002
2070-02-27,P015,108,B,West,77.97,8.59,4,1137,202,69.38
2070-02-28,P012,111,B,East,28.87,14.24,1,2606,217,14.63
2070-03-01,P018,110,B,East,43.87,25.34,4,905,194,18.529999999999998
2070-03-02,P005,103,B,West,55.23,5.74,1,4604,247,49.489999999999995
2070-03-03,P015,91,C,North,62.86,7.25,4,4640,101,55.61
2070-03-04,P009,95,E,East,76.82,38.35,1,3024,150,38.46999999999999
2070-03-05,P008,107,E,West,12.13,2.9,2,3205,255,9.23
2070-03-06,P008,126,A,West,20.38,3.94,5,1148,76,16.439999999999998
2070-03-07,P003,98,A,West,24.2,6.11,1,1064,166,18.09
2070-03-08,P013,106,C,North,27.16,16.82,2,1244,316,10.34
2070-03-09,P013,96,E,South,12.72,3.1,2,2062,205,9.620000000000001
2070-03-10,P012,92,A,East,92.84,13.92,2,1982,432,78.92
2070-03-11,P015,95,D,South,24.6,2.19,1,3211,218,22.41
2070-03-12,P014,81,E,North,16.63,5.98,4,2040,281,10.649999999999999
2070-03-13,P001,115,B,South,52.46,31.23,1,3631,230,21.23
2070-03-14,P002,79,E,East,94.71,20.41,4,3615,98,74.3
2070-03-15,P004,99,D,North,96.79,40.42,3,563,293,56.370000000000005
2070-03-16,P013,90,B,East,70.88,20.34,1,953,172,50.53999999999999
2070-03-17,P010,93,E,East,26.05,9.09,1,2670,169,16.96
2070-03-18,P013,115,B,East,10.34,1.72,5,924,156,8.62
2070-03-19,P001,104,B,West,40.15,24.08,3,2424,30,16.07
2070-03-20,P011,92,C,East,21.29,5.78,3,3026,146,15.509999999999998
2070-03-21,P018,96,D,South,77.96,14.73,2,1647,109,63.22999999999999
2070-03-22,P009,94,C,North,97.22,20.82,5,800,338,76.4
2070-03-23,P006,101,E,West,17.54,1.01,5,1579,470,16.529999999999998
2070-03-24,P013,103,B,East,45.72,17.36,4,1836,76,28.36
2070-03-25,P005,121,E,East,91.22,5.55,1,3598,382,85.67
2070-03-26,P010,82,E,South,75.55,11.55,5,3410,144,64.0
2070-03-27,P005,101,C,East,88.28,10.32,4,777,412,77.96000000000001
2070-03-28,P010,98,E,North,93.07,10.39,1,3735,313,82.67999999999999
2070-03-29,P005,111,D,East,47.14,10.82,2,2460,20,36.32
2070-03-30,P020,105,B,West,72.43,19.42,3,4829,368,53.010000000000005
2070-03-31,P011,107,A,East,73.84,31.06,4,2215,405,42.78
2070-04-01,P005,105,D,West,66.77,13.87,3,3475,97,52.9
2070-04-02,P005,92,A,East,39.32,13.81,1,580,255,25.509999999999998
2070-04-03,P017,114,A,North,84.9,11.94,5,3411,413,72.96000000000001
2070-04-04,P005,110,C,East,79.2,24.38,1,214,121,54.82000000000001
2070-04-05,P001,111,A,North,50.07,18.16,3,3492,122,31.91
2070-04-06,P013,114,B,North,47.89,19.74,5,1940,266,28.150000000000002
2070-04-07,P004,106,C,East,10.97,1.51,3,1775,390,9.46
2070-04-08,P008,116,D,West,85.91,6.8,5,2655,362,79.11
2070-04-09,P020,105,D,South,35.56,19.34,1,2062,119,16.220000000000002
2070-04-10,P006,99,D,West,52.37,20.33,4,4821,474,32.04
2070-04-11,P015,102,E,East,47.02,8.34,5,1613,98,38.68000000000001
2070-04-12,P015,101,C,South,71.03,8.23,4,2710,276,62.8
2070-04-13,P016,96,C,East,45.11,6.61,4,3563,227,38.5
2070-04-14,P009,118,C,South,26.18,13.58,4,1189,157,12.6
2070-04-15,P005,105,B,West,88.18,29.57,1,2197,20,58.61000000000001
2070-04-16,P016,103,C,West,26.52,0.79,3,3000,25,25.73
2070-04-17,P007,106,B,North,12.56,5.88,2,1072,329,6.680000000000001
2070-04-18,P003,131,D,North,27.66,13.6,3,199,408,14.06
2070-04-19,P010,90,E,East,50.96,8.48,4,3809,187,42.480000000000004
2070-04-20,P016,93,A,East,48.09,14.48,5,1779,453,33.61
2070-04-21,P012,88,E,South,81.67,28.28,4,2822,464,53.39
2070-04-22,P009,99,E,South,27.54,9.94,5,211,152,17.6
2070-04-23,P016,104,E,North,79.8,12.14,2,1080,306,67.66
2070-04-24,P009,97,A,South,18.67,0.98,5,1340,186,17.69
2070-04-25,P007,96,B,North,52.63,22.93,1,1628,145,29.700000000000003
2070-04-26,P011,103,D,North,87.88,16.27,5,3229,295,71.61
2070-04-27,P017,97,A,South,47.16,10.1,5,1242,496,37.059999999999995
2070-04-28,P010,105,D,East,96.7,29.49,3,2691,454,67.21000000000001
2070-04-29,P015,113,B,South,66.79,11.13,3,2063,231,55.660000000000004
2070-04-30,P010,108,D,East,78.1,13.98,1,4915,319,64.11999999999999
2070-05-01,P002,111,B,North,55.89,30.66,3,4511,423,25.23
2070-05-02,P016,113,A,North,48.68,6.67,5,423,374,42.01
2070-05-03,P007,105,A,East,17.62,3.43,5,4583,19,14.190000000000001
2070-05-04,P015,100,D,North,20.8,5.69,4,2235,254,15.11
2070-05-05,P017,94,D,North,61.45,36.33,5,3340,487,25.120000000000005
2070-05-06,P013,98,E,South,65.23,8.49,2,4401,236,56.74
2070-05-07,P019,97,E,South,98.63,25.73,4,3003,276,72.89999999999999
2070-05-08,P008,109,D,North,87.2,17.81,5,3158,28,69.39
2070-05-09,P009,105,E,South,86.0,22.9,5,2370,265,63.1
2070-05-10,P019,109,D,North,35.79,11.9,3,3011,256,23.89
2070-05-11,P017,90,C,North,47.06,15.81,4,3633,298,31.25
2070-05-12,P010,116,E,East,19.19,2.62,4,3626,483,16.57
2070-05-13,P014,98,D,South,62.34,14.84,1,324,358,47.5
2070-05-14,P012,91,C,South,16.26,7.41,4,4990,229,8.850000000000001
2070-05-15,P020,97,E,North,50.21,18.93,1,217,129,31.28
2070-05-16,P007,127,A,East,60.96,12.19,3,798,199,48.77
2070-05-17,P009,98,D,West,30.54,1.74,2,2173,245,28.8
2070-05-18,P018,99,A,South,79.79,43.34,5,4849,389,36.45
2070-05-19,P007,100,E,West,70.74,13.31,2,854,166,57.42999999999999
2070-05-20,P004,100,C,South,23.31,2.12,1,1041,472,21.189999999999998
2070-05-21,P008,94,D,North,98.53,32.21,5,164,446,66.32
2070-05-22,P018,103,C,South,58.78,14.08,4,3367,252,44.7
2070-05-23,P015,113,A,South,12.38,3.26,5,3017,145,9.120000000000001
2070-05-24,P007,105,D,North,41.51,12.98,1,407,177,28.529999999999998
2070-05-25,P008,91,A,East,98.14,20.21,4,3858,434,77.93
2070-05-26,P001,98,A,South,91.21,36.98,1,3388,337,54.23
2070-05-27,P011,96,C,North,23.6,10.72,5,2474,403,12.88
2070-05-28,P010,102,E,North,86.95,10.72,1,364,224,76.23
2070-05-29,P005,115,A,East,65.66,18.3,4,282,112,47.36
2070-05-30,P002,100,A,West,11.96,1.81,2,217,141,10.15
2070-05-31,P002,101,B,East,78.17,9.78,5,859,165,68.39
2070-06-01,P019,120,C,North,47.16,3.89,2,2397,163,43.269999999999996
2070-06-02,P016,111,A,North,45.65,6.21,2,3402,457,39.44
2070-06-03,P011,108,B,North,44.45,15.17,5,4901,338,29.28
2070-06-04,P014,121,C,South,63.69,1.71,3,3362,170,61.98
2070-06-05,P005,107,D,South,74.28,13.35,1,2392,259,60.93
2070-06-06,P004,82,E,West,68.29,21.52,1,185,383,46.77000000000001
2070-06-07,P019,110,C,West,31.76,5.7,4,3231,332,26.060000000000002
2070-06-08,P010,86,A,South,73.61,20.36,4,2553,257,53.25
2070-06-09,P009,106,B,South,22.2,7.94,5,2315,392,14.259999999999998
2070-06-10,P018,85,B,East,97.42,20.54,3,932,393,76.88
2070-06-11,P005,97,D,South,52.63,30.01,2,4305,357,22.62
2070-06-12,P017,98,B,West,18.22,7.35,2,288,431,10.87
2070-06-13,P018,94,A,North,61.9,11.27,2,1876,475,50.629999999999995
2070-06-14,P001,98,C,South,61.93,22.36,5,476,454,39.57
2070-06-15,P014,112,D,East,13.49,2.12,3,2627,152,11.370000000000001
2070-06-16,P014,95,E,North,10.98,4.62,1,3946,132,6.36
2070-06-17,P014,107,E,South,99.65,11.97,4,1055,206,87.68
2070-06-18,P001,92,A,South,45.11,14.67,2,2993,260,30.439999999999998
2070-06-19,P004,100,D,North,32.09,5.66,5,771,370,26.430000000000003
2070-06-20,P007,105,D,North,59.3,14.57,5,4903,336,44.73
2070-06-21,P012,92,A,North,10.75,3.04,3,4034,175,7.71
2070-06-22,P013,89,D,East,11.16,1.77,3,3531,250,9.39
2070-06-23,P015,107,B,East,20.15,8.12,1,3361,34,12.03
2070-06-24,P020,113,B,East,82.23,30.59,2,1694,437,51.64
2070-06-25,P002,101,A,North,32.34,2.71,3,3939,111,29.630000000000003
2070-06-26,P014,97,A,South,55.31,21.18,1,4813,277,34.13
2070-06-27,P012,104,B,North,30.13,2.59,5,2748,295,27.54
2070-06-28,P013,103,C,West,59.03,22.29,3,4971,182,36.74
2070-06-29,P014,104,A,South,55.79,18.13,4,2097,493,37.66
2070-06-30,P003,77,B,South,46.07,14.72,5,1416,397,31.35
2070-07-01,P013,91,C,North,48.99,12.71,3,3280,231,36.28
2070-07-02,P008,94,C,West,68.8,36.28,5,1253,326,32.519999999999996
2070-07-03,P016,103,B,East,85.79,18.86,2,4684,307,66.93
2070-07-04,P006,104,B,North,38.75,2.73,4,2993,25,36.02
2070-07-05,P011,108,D,South,57.89,18.86,5,1923,63,39.03
2070-07-06,P015,105,C,North,86.88,8.71,2,3854,469,78.16999999999999
2070-07-07,P019,89,E,West,25.11,3.98,5,1782,450,21.13
2070-07-08,P002,116,D,North,98.16,45.86,1,3538,237,52.3
2070-07-09,P011,115,D,West,77.56,39.91,4,4282,329,37.650000000000006
2070-07-10,P020,89,C,South,42.95,1.23,2,3974,334,41.720000000000006
2070-07-11,P020,105,C,West,43.77,13.61,2,1653,449,30.160000000000004
2070-07-12,P009,96,C,North,28.48,13.45,2,2352,441,15.030000000000001
2070-07-13,P004,103,A,East,34.11,11.91,1,173,53,22.2
2070-07-14,P017,113,B,East,62.83,21.18,1,3371,24,41.65
2070-07-15,P008,123,B,East,10.34,4.55,3,4663,344,5.79
2070-07-16,P016,110,B,West,12.08,1.39,1,2174,69,10.69
2070-07-17,P001,105,C,West,98.78,30.46,5,308,299,68.32
2070-07-18,P010,99,D,West,31.2,8.17,1,2713,294,23.03
2070-07-19,P007,104,C,South,84.66,25.03,1,180,91,59.629999999999995
2070-07-20,P015,116,C,West,65.12,7.37,3,1576,281,57.75000000000001
2070-07-21,P001,102,D,North,50.14,9.0,3,4018,458,41.14
2070-07-22,P016,93,E,North,75.9,12.36,4,3296,421,63.540000000000006
2070-07-23,P002,86,A,East,14.5,2.88,1,673,354,11.620000000000001
2070-07-24,P003,107,E,South,78.05,14.56,3,2497,379,63.489999999999995
2070-07-25,P015,104,C,East,87.13,14.9,2,4860,72,72.22999999999999
2070-07-26,P018,96,B,West,35.22,5.83,5,4264,347,29.39
2070-07-27,P015,112,B,West,37.15,14.05,1,1929,350,23.099999999999998
2070-07-28,P004,98,D,West,19.27,5.58,2,4075,320,13.69
2070-07-29,P003,101,C,West,87.03,42.31,3,2070,285,44.72
2070-07-30,P007,102,D,East,82.71,4.29,3,1000,13,78.41999999999999
2070-07-31,P020,99,D,West,48.27,22.77,1,413,256,25.500000000000004
2070-08-01,P019,104,A,East,43.99,4.89,5,1940,378,39.1
2070-08-02,P008,114,D,East,48.48,27.45,3,4082,286,21.029999999999998
2070-08-03,P007,91,C,South,47.83,3.01,1,1989,386,44.82
2070-08-04,P004,107,A,South,48.67,13.68,2,2422,361,34.99
2070-08-05,P010,104,B,East,23.12,2.17,5,1850,163,20.950000000000003
2070-08-06,P010,104,A,South,11.21,3.28,4,3114,322,7.9300000000000015
2070-08-07,P015,111,C,West,78.62,7.6,2,1235,463,71.02000000000001
2070-08-08,P018,103,E,West,40.94,9.33,5,3228,266,31.61
2070-08-09,P010,107,A,East,54.18,25.58,4,4619,155,28.6
2070-08-10,P009,109,E,East,37.67,4.92,2,1221,467,32.75
2070-08-11,P009,97,A,West,44.35,10.69,1,4175,126,33.660000000000004
2070-08-12,P016,105,A,East,16.74,3.24,2,4456,52,13.499999999999998
2070-08-13,P017,100,D,East,43.33,9.17,3,4853,423,34.16
2070-08-14,P016,101,E,North,51.68,22.32,4,481,222,29.36
2070-08-15,P006,99,E,West,84.96,23.55,2,1525,203,61.41
2070-08-16,P005,107,A,North,39.0,25.14,4,4695,31,13.86
2070-08-17,P007,103,C,East,17.97,7.34,5,3190,472,10.629999999999999
2070-08-18,P013,106,C,East,78.33,7.74,1,4149,287,70.59
2070-08-19,P008,102,E,East,43.81,11.1,2,1356,90,32.71
2070-08-20,P001,86,D,North,92.38,17.64,4,1283,158,74.74
2070-08-21,P010,102,D,North,96.31,16.87,2,4011,68,79.44
2070-08-22,P020,103,C,West,88.47,35.42,1,1684,289,53.05
2070-08-23,P020,105,D,East,30.4,8.2,5,3612,448,22.2
2070-08-24,P001,96,A,North,32.84,4.8,3,3662,257,28.040000000000003
2070-08-25,P020,90,A,West,81.47,9.55,3,187,338,71.92
2070-08-26,P014,108,E,North,50.15,4.89,3,1204,492,45.26
2070-08-27,P015,99,B,West,36.8,22.42,4,707,347,14.379999999999995
2070-08-28,P006,104,C,West,36.45,9.41,4,2949,434,27.040000000000003
2070-08-29,P020,99,C,North,61.97,40.77,5,3689,425,21.199999999999996
2070-08-30,P002,102,B,South,90.55,38.27,3,2553,202,52.279999999999994
2070-08-31,P007,98,D,West,65.7,10.24,1,4683,455,55.46
2070-09-01,P020,92,A,East,65.83,4.02,5,3632,110,61.81
2070-09-02,P019,107,A,North,77.22,5.17,3,3919,204,72.05
2070-09-03,P005,96,C,North,78.43,25.14,3,787,483,53.290000000000006
2070-09-04,P008,104,C,South,91.85,27.14,5,275,404,64.71
2070-09-05,P003,106,D,South,24.59,8.32,4,3018,439,16.27
2070-09-06,P013,96,D,West,98.62,21.71,3,876,186,76.91
2070-09-07,P006,90,C,South,39.59,19.9,2,1443,480,19.690000000000005
2070-09-08,P014,126,D,West,35.34,4.88,1,2569,177,30.460000000000004
2070-09-09,P007,97,B,South,55.88,10.1,3,3450,115,45.78
2070-09-10,P011,108,A,South,33.79,17.89,2,1324,352,15.899999999999999
2070-09-11,P009,121,C,South,30.96,8.18,3,4884,10,22.78
2070-09-12,P010,110,B,South,97.01,13.82,4,3393,197,83.19
2070-09-13,P020,99,B,East,19.36,2.24,3,1995,484,17.119999999999997
2070-09-14,P017,101,E,South,99.09,7.78,3,3313,184,91.31
2070-09-15,P008,94,C,North,66.02,6.91,4,4132,199,59.11
2070-09-16,P006,111,E,North,96.27,44.92,1,1043,280,51.349999999999994
2070-09-17,P011,108,B,North,90.77,40.42,1,1442,414,50.349999999999994
2070-09-18,P003,97,C,North,68.36,13.19,3,1962,478,55.17
2070-09-19,P006,92,E,West,63.09,7.51,1,4498,391,55.580000000000005
2070-09-20,P017,89,A,South,99.34,21.73,1,3325,409,77.61
2070-09-21,P007,112,C,East,56.37,26.14,3,2042,434,30.229999999999997
2070-09-22,P006,103,E,East,26.09,12.87,1,3897,358,13.22
2070-09-23,P013,104,D,South,99.36,28.73,1,4583,414,70.63
2070-09-24,P014,94,C,West,39.12,10.26,4,4447,496,28.86
2070-09-25,P019,87,D,East,17.87,12.23,1,2398,156,5.640000000000001
2070-09-26,P008,112,C,South,74.52,27.95,1,3961,105,46.56999999999999
2070-09-27,P013,103,E,North,50.14,13.96,3,2242,254,36.18
2070-09-28,P020,111,E,West,44.92,29.92,2,2139,441,15.0
2070-09-29,P009,98,C,South,66.84,20.25,1,1543,180,46.59
2070-09-30,P005,100,B,East,14.76,3.14,4,2022,293,11.62
2070-10-01,P011,109,E,East,72.84,9.94,3,2519,188,62.900000000000006
2070-10-02,P007,109,C,West,55.31,29.33,5,2197,23,25.980000000000004
2070-10-03,P006,110,C,East,54.12,24.13,2,4353,246,29.99
2070-10-04,P012,99,A,South,91.0,36.84,2,3858,386,54.16
2070-10-05,P012,108,D,South,84.81,42.88,5,3921,206,41.93
2070-10-06,P006,113,A,West,57.84,13.26,3,4429,441,44.580000000000005
2070-10-07,P004,101,D,South,62.05,18.93,5,1137,361,43.12
2070-10-08,P013,97,D,East,82.63,10.88,2,1701,40,71.75
2070-10-09,P012,116,A,West,47.02,12.05,3,3046,381,34.97
2070-10-10,P015,96,B,East,70.41,30.07,5,255,469,40.339999999999996
2070-10-11,P008,108,C,East,58.67,5.69,4,1471,24,52.980000000000004
2070-10-12,P013,102,E,North,54.97,26.65,1,3058,38,28.32
2070-10-13,P011,84,C,South,98.62,36.49,2,2088,242,62.13
2070-10-14,P011,113,A,South,11.58,0.76,5,1810,170,10.82
2070-10-15,P011,75,B,East,47.32,7.98,3,1968,26,39.34
2070-10-16,P019,82,E,East,93.72,14.28,2,3015,443,79.44
2070-10-17,P017,107,E,East,93.53,28.3,3,3140,423,65.23
2070-10-18,P001,107,B,East,77.29,19.08,4,4772,100,58.21000000000001
2070-10-19,P013,96,E,North,63.27,11.65,2,2447,459,51.620000000000005
2070-10-20,P020,104,E,East,72.18,31.87,1,1812,275,40.31
2070-10-21,P009,77,B,East,32.76,9.72,1,1929,365,23.04
2070-10-22,P011,109,A,East,53.96,3.16,5,4561,200,50.8
2070-10-23,P009,105,A,West,58.25,10.91,2,4051,474,47.34
2070-10-24,P017,102,E,West,15.73,1.31,4,2268,157,14.42
2070-10-25,P007,102,A,West,87.96,21.68,4,3614,426,66.28
2070-10-26,P008,107,A,West,51.1,26.07,2,1064,383,25.03
2070-10-27,P002,102,E,South,90.9,62.36,5,3772,396,28.540000000000006
2070-10-28,P014,83,E,West,45.1,17.37,2,209,258,27.73
2070-10-29,P010,124,A,West,46.8,6.09,5,3992,361,40.709999999999994
2070-10-30,P009,114,D,West,31.98,10.67,1,2744,24,21.310000000000002
2070-10-31,P001,89,B,South,67.99,4.85,5,4216,406,63.13999999999999
2070-11-01,P012,99,A,East,59.36,30.16,2,2473,187,29.2
2070-11-02,P014,100,A,South,92.17,64.13,5,1150,216,28.040000000000006
2070-11-03,P019,113,D,North,48.63,2.7,4,817,295,45.93
2070-11-04,P011,81,C,North,68.33,21.97,4,1648,319,46.36
2070-11-05,P009,97,C,West,73.68,24.72,3,1409,17,48.96000000000001
2070-11-06,P017,85,B,North,38.79,13.99,2,1182,109,24.799999999999997
2070-11-07,P020,99,E,West,89.27,14.97,5,3862,393,74.3
2070-11-08,P006,97,A,North,44.28,4.23,4,2557,200,40.05
2070-11-09,P006,103,D,South,67.36,24.18,2,1338,429,43.18
2070-11-10,P020,96,E,West,65.43,24.46,2,4451,86,40.970000000000006
2070-11-11,P010,95,E,South,47.93,26.46,3,949,22,21.47
2070-11-12,P010,108,C,West,26.5,7.11,3,1101,321,19.39
2070-11-13,P017,107,A,East,63.32,14.78,3,1665,211,48.54
2070-11-14,P014,108,B,West,43.8,17.11,3,1480,265,26.689999999999998
2070-11-15,P005,100,D,West,44.12,13.64,1,3763,242,30.479999999999997
2070-11-16,P003,96,A,North,54.36,5.01,2,738,336,49.35
2070-11-17,P011,101,E,North,70.95,40.89,3,3750,88,30.060000000000002
2070-11-18,P019,107,E,West,75.67,28.3,4,2823,409,47.370000000000005
2070-11-19,P020,80,B,West,48.44,16.13,5,656,187,32.31
2070-11-20,P019,106,C,South,20.79,3.3,3,4970,286,17.49
2070-11-21,P014,105,B,West,81.25,16.62,4,4970,302,64.63
2070-11-22,P015,103,B,North,70.25,4.12,1,1622,235,66.13
2070-11-23,P003,101,A,West,82.06,19.03,3,4703,252,63.03
2070-11-24,P003,76,C,South,38.43,6.66,3,4122,440,31.77
2070-11-25,P009,98,E,South,91.82,7.52,2,4372,460,84.3
2070-11-26,P011,120,C,West,33.65,6.0,4,316,26,27.65
2070-11-27,P015,102,A,North,36.08,13.79,1,3669,493,22.29
2070-11-28,P017,99,A,East,58.27,30.64,5,4150,372,27.630000000000003
2070-11-29,P012,102,B,West,99.76,2.2,4,2691,392,97.56
2070-11-30,P017,106,A,South,28.19,0.21,3,2790,441,27.98
2070-12-01,P009,109,C,South,85.47,5.58,1,1427,170,79.89
2070-12-02,P013,100,B,North,10.21,4.42,4,4630,180,5.790000000000001
2070-12-03,P008,106,B,South,31.38,3.43,3,2502,320,27.95
2070-12-04,P006,119,B,West,41.15,12.88,1,4224,362,28.269999999999996
2070-12-05,P007,112,C,East,68.37,22.71,1,1400,205,45.660000000000004
2070-12-06,P001,126,B,North,20.24,2.85,4,4666,267,17.389999999999997
2070-12-07,P010,96,D,South,21.58,9.7,1,2839,451,11.879999999999999
2070-12-08,P015,119,D,North,23.17,6.44,5,1646,307,16.73
2070-12-09,P014,94,C,West,69.63,24.26,4,678,458,45.36999999999999
2070-12-10,P004,106,E,East,20.32,3.73,5,3401,270,16.59
2070-12-11,P004,109,E,West,45.84,19.57,1,752,410,26.270000000000003
2070-12-12,P009,97,B,North,24.1,7.22,2,3967,284,16.880000000000003
2070-12-13,P015,103,C,East,44.39,4.3,2,4550,257,40.09
2070-12-14,P012,111,B,West,74.26,33.85,1,1268,421,40.410000000000004
2070-12-15,P009,95,B,North,35.0,4.09,5,1330,136,30.91
2070-12-16,P003,119,D,East,65.59,14.3,5,2514,337,51.290000000000006
2070-12-17,P015,88,A,North,32.37,2.42,5,3606,126,29.949999999999996
2070-12-18,P011,121,C,West,76.38,8.67,2,3943,477,67.71
2070-12-19,P006,112,A,North,79.94,7.8,2,4303,59,72.14
2070-12-20,P015,101,D,South,37.94,11.57,5,601,352,26.369999999999997
2070-12-21,P007,98,A,North,12.14,2.55,3,2184,425,9.59
2070-12-22,P019,97,D,South,21.62,2.37,3,1245,35,19.25
2070-12-23,P014,101,E,East,54.19,6.07,4,4278,41,48.12
2070-12-24,P004,102,D,East,44.38,3.31,2,1103,186,41.07
2070-12-25,P001,115,C,West,41.1,3.56,4,2969,362,37.54
2070-12-26,P013,122,E,North,62.14,5.39,2,4755,116,56.75
2070-12-27,P011,104,B,South,24.54,14.24,1,2498,146,10.299999999999999
2070-12-28,P018,94,C,South,51.1,14.3,5,4219,150,36.8
2070-12-29,P009,97,C,West,28.3,10.13,3,4819,430,18.17
2070-12-30,P011,100,C,North,98.3,20.65,5,1550,113,77.65
2070-12-31,P006,92,A,South,14.38,2.56,2,2326,358,11.82
2071-01-01,P016,90,A,West,11.42,3.16,1,2088,336,8.26
2071-01-02,P005,123,B,West,60.78,4.66,5,3762,220,56.120000000000005
2071-01-03,P001,105,A,North,15.64,1.02,2,2632,216,14.620000000000001
2071-01-04,P014,94,C,North,82.99,43.99,2,4119,81,38.99999999999999
2071-01-05,P019,110,D,North,83.76,42.79,5,1850,489,40.970000000000006
2071-01-06,P006,90,B,South,48.9,20.25,1,638,491,28.65
2071-01-07,P012,91,B,West,85.45,11.13,4,288,265,74.32000000000001
2071-01-08,P007,94,C,North,76.65,37.35,3,3118,415,39.300000000000004
2071-01-09,P010,119,E,East,22.19,10.65,4,1134,393,11.540000000000001
2071-01-10,P010,100,A,North,87.36,27.25,2,4790,33,60.11
2071-01-11,P013,78,E,South,88.69,34.48,5,983,330,54.21
2071-01-12,P007,114,C,North,39.04,5.72,3,4923,102,33.32
2071-01-13,P019,99,E,North,79.75,7.01,1,4231,174,72.74
2071-01-14,P001,84,C,East,90.76,28.56,5,3438,46,62.2
2071-01-15,P015,99,A,East,77.11,36.59,1,4982,356,40.519999999999996
2071-01-16,P014,107,A,South,18.46,3.93,3,2003,231,14.530000000000001
2071-01-17,P013,106,B,North,18.52,4.66,3,3296,168,13.86
2071-01-18,P007,120,E,North,98.42,10.72,4,2427,414,87.7
2071-01-19,P012,94,E,East,58.72,32.46,4,830,182,26.259999999999998
2071-01-20,P008,103,E,North,68.0,39.98,5,918,178,28.020000000000003
2071-01-21,P015,95,E,South,92.1,16.06,1,4081,371,76.03999999999999
2071-01-22,P017,87,D,East,10.67,0.82,4,2812,46,9.85
2071-01-23,P012,111,B,West,48.4,14.3,1,2776,410,34.099999999999994
2071-01-24,P013,107,B,West,60.98,8.34,4,1911,320,52.64
2071-01-25,P008,105,D,West,10.19,1.95,3,1315,378,8.24
2071-01-26,P010,106,E,West,66.2,19.54,4,3358,337,46.660000000000004
2071-01-27,P007,95,D,East,86.58,13.97,2,893,24,72.61
2071-01-28,P002,92,E,South,14.94,1.34,4,823,116,13.6
2071-01-29,P016,102,D,West,82.38,14.54,5,952,207,67.84
2071-01-30,P004,114,B,West,97.98,7.8,3,1869,449,90.18
2071-01-31,P006,118,D,North,92.83,31.38,2,4882,454,61.45
2071-02-01,P007,110,C,South,58.33,35.33,5,3160,109,23.0
2071-02-02,P019,102,E,West,87.44,42.14,4,392,211,45.3
2071-02-03,P004,105,D,East,79.36,10.3,5,3557,95,69.06
2071-02-04,P010,102,E,East,83.59,8.53,1,4084,334,75.06
2071-02-05,P004,92,A,South,45.82,19.97,1,2021,102,25.85
2071-02-06,P020,102,E,West,52.81,14.88,5,200,330,37.93
2071-02-07,P005,89,D,East,31.52,8.05,1,4328,234,23.47
2071-02-08,P014,101,E,North,14.64,4.27,3,3550,421,10.370000000000001
2071-02-09,P011,118,C,East,63.75,23.15,3,4136,251,40.6
2071-02-10,P002,110,C,South,37.86,9.36,3,3780,50,28.5
2071-02-11,P009,93,D,West,55.24,7.39,2,2985,216,47.85
